yearID,lgID,teamID,franchID,G,Ghome,W,L,R,AB,H,1B,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,percentW,OBP,SLG,OPS,WHIP,name
2011,NL,PIT,PIT,162,81,72,90,610,5421,1325,906,277,35,107,489,1308,108,52,34,44,712,650,4.05,5,11,43,4348,1513,152,535,1031,112,154,0.98,0.444,0.309,0.367644346,0.677,1.535,Pittsburgh Pirates
2011,NL,CHN,CHC,162,81,71,91,654,5549,1423,954,285,36,148,425,1202,69,23,59,35,756,690,4.34,4,5,40,4303,1439,162,580,1224,134,128,0.98,0.438,0.314,0.400792936,0.715,1.53,Chicago Cubs
2011,NL,HOU,HOU,162,81,56,106,615,5598,1442,1010,309,28,95,401,1164,118,33,46,37,796,719,4.51,2,6,25,4305,1477,188,560,1191,116,139,0.98,0.346,0.311,0.373704895,0.685,1.584,Houston Astros
2011,NL,PHI,PHI,162,81,102,60,713,5579,1409,960,258,38,153,539,1024,96,24,56,38,529,495,3.02,18,21,47,4431,1320,120,404,1299,74,134,0.99,0.63,0.323,0.39469439,0.718,1.252,Philadelphia Phillies
2011,NL,ATL,ATL,162,81,89,73,641,5528,1345,912,244,16,173,504,1260,77,44,28,30,605,572,3.49,3,16,52,4439,1332,125,521,1332,83,131,0.99,0.549,0.308,0.387120116,0.695,1.309,Atlanta Braves
2011,NL,WAS,WSN,161,80,80,81,624,5441,1319,886,257,22,154,470,1323,106,38,65,32,643,577,3.58,3,10,49,4348,1403,129,477,1049,104,145,0.98,0.497,0.308,0.382650248,0.691,1.412,Washington Nationals
2011,NL,NYN,NYM,162,81,77,85,718,5600,1477,1021,309,39,108,571,1085,130,35,51,48,742,674,4.19,6,9,43,4344,1482,147,514,1126,116,125,0.98,0.475,0.335,0.390714286,0.726,1.536,New York Mets
2011,NL,FLO,FLA,162,78,72,90,625,5508,1358,905,274,30,149,542,1244,95,41,51,42,702,640,3.95,7,11,40,4379,1403,149,500,1218,93,126,0.99,0.444,0.318,0.388344227,0.706,1.442,Florida Marlins
2011,NL,ARI,ARI,162,81,94,68,731,5421,1357,855,293,37,172,531,1249,133,55,61,33,662,609,3.8,5,12,58,4330,1414,159,442,1058,90,130,0.99,0.58,0.322,0.413207895,0.735,1.438,Arizona Diamondbacks
2011,NL,SFN,SFG,162,81,86,76,570,5486,1327,900,282,24,121,448,1122,85,51,52,43,578,522,3.21,3,12,52,4404,1260,96,559,1316,104,127,0.98,0.531,0.303,0.368209989,0.671,1.252,San Francisco Giants
2011,NL,LAN,LAD,161,81,82,79,644,5436,1395,1013,237,28,117,498,1087,126,40,45,43,612,563,3.56,7,17,40,4296,1287,132,507,1265,85,121,0.99,0.509,0.322,0.375091979,0.697,1.326,Los Angeles Dodgers
2011,NL,COL,COL,162,81,73,89,735,5544,1429,952,274,40,163,555,1201,118,42,57,44,774,713,4.44,5,7,41,4343,1471,176,522,1118,98,156,0.98,0.451,0.329,0.40981241,0.739,1.551,Colorado Rockies
2011,NL,SDN,SDP,162,81,71,91,593,5417,1284,904,247,42,91,501,1320,170,44,48,47,611,551,3.43,0,10,44,4348,1324,125,521,1139,94,138,0.99,0.438,0.305,0.348532398,0.654,1.335,San Diego Padres
2012,AL,DET,DET,162,81,88,74,726,5476,1467,986,279,39,163,511,1103,59,23,57,39,670,596,3.77,9,3,40,4292,1409,151,438,1318,99,127,0.98,0.543,0.335,0.422388605,0.757,1.453,Detroit Tigers
2012,AL,CHA,CHW,162,81,85,77,748,5518,1409,941,228,29,211,461,1203,109,43,65,36,676,646,4.02,6,2,37,4337,1365,186,503,1246,70,154,0.99,0.525,0.318,0.42189199,0.740,1.412,Chicago White Sox
2012,AL,KCA,KCR,162,81,72,90,676,5636,1492,1029,295,37,131,404,1032,132,38,42,41,746,693,4.3,2,1,44,4354,1504,163,542,1177,113,169,0.98,0.444,0.317,0.399929028,0.717,1.55,Kansas City Royals
2012,AL,CLE,CLE,162,81,68,94,667,5525,1385,959,266,24,136,555,1087,110,44,59,39,845,766,4.79,2,1,43,4326,1503,174,543,1086,96,156,0.98,0.42,0.323,0.381357466,0.704,1.628,Cleveland Indians
2012,AL,MIN,MIN,162,81,66,96,701,5562,1448,1017,270,30,131,505,1069,135,37,53,56,832,762,4.77,3,1,35,4316,1536,198,465,943,107,187,0.98,0.407,0.325,0.39032722,0.715,1.646,Minnesota Twins
2012,AL,NYA,NYY,162,81,95,67,804,5524,1462,924,280,13,245,565,1176,93,27,62,49,668,618,3.86,6,2,51,4336,1401,190,431,1318,74,135,0.99,0.586,0.338,0.453113686,0.791,1.432,New York Yankees
2012,AL,BAL,BAL,162,81,93,69,712,5560,1375,875,270,16,214,480,1315,58,29,50,30,705,642,3.9,1,1,55,4449,1433,184,481,1177,106,150,0.98,0.574,0.311,0.417086331,0.728,1.442,Baltimore Orioles
2012,AL,TBA,TBD,162,81,90,72,697,5398,1293,838,250,30,175,571,1323,134,44,58,42,577,518,3.19,7,4,50,4379,1233,139,469,1383,114,154,0.98,0.556,0.317,0.394220082,0.711,1.24,Tampa Bay Rays
2012,AL,TOR,TOR,162,81,73,89,716,5487,1346,879,247,22,198,473,1251,123,41,55,45,784,745,4.64,5,4,29,4331,1439,204,574,1142,101,168,0.98,0.451,0.309,0.406597412,0.716,1.54,Toronto Blue Jays
2012,AL,BOS,BOS,162,81,69,93,734,5604,1459,939,339,16,165,428,1197,97,31,45,55,806,754,4.72,6,2,35,4329,1449,190,529,1176,101,159,0.98,0.426,0.316,0.414882227,0.731,1.563,Boston Red Sox
2012,AL,OAK,OAK,162,81,94,68,713,5527,1315,821,267,32,195,550,1387,122,32,45,34,614,569,3.5,1,0,47,4410,1360,147,462,1136,111,136,0.98,0.58,0.309,0.403654786,0.713,1.343,Oakland Athletics
2012,AL,TEX,TEX,162,81,93,69,808,5590,1526,991,303,32,200,478,1103,91,44,57,53,707,639,4.02,7,2,43,4326,1378,175,446,1286,85,136,0.99,0.574,0.334,0.445974955,0.780,1.446,Texas Rangers
2012,AL,LAA,ANA,162,81,89,73,767,5536,1518,1036,273,22,187,449,1113,134,33,47,41,699,640,4.02,6,5,38,4300,1339,186,483,1157,98,138,0.98,0.549,0.332,0.432803468,0.765,1.422,Los Angeles Angels of Anaheim
2012,AL,SEA,SEA,162,81,75,87,619,5494,1285,868,241,27,149,466,1259,104,35,30,35,651,608,3.76,8,6,43,4370,1359,166,449,1166,72,153,0.99,0.463,0.296,0.368947943,0.665,1.38,Seattle Mariners
2012,NL,CIN,CIN,162,81,97,65,669,5477,1377,879,296,30,172,481,1266,87,27,47,37,588,540,3.34,9,2,56,4359,1356,152,427,1248,89,113,0.99,0.599,0.315,0.410626255,0.726,1.338,Cincinnati Reds
2012,NL,SLN,STL,162,81,88,74,765,5622,1526,1040,290,37,159,533,1192,91,37,53,49,648,603,3.71,4,2,42,4388,1420,134,436,1218,107,149,0.98,0.543,0.338,0.421024546,0.759,1.414,St. Louis Cardinals
2012,NL,MIL,MIL,162,81,83,79,776,5557,1442,901,300,39,202,466,1240,158,39,90,35,733,682,4.22,0,0,44,4361,1458,169,525,1402,99,132,0.98,0.512,0.324,0.436566493,0.761,1.507,Milwaukee Brewers
2012,NL,PIT,PIT,162,81,79,83,651,5412,1313,865,241,37,170,444,1354,73,52,51,45,674,615,3.91,2,1,45,4300,1357,153,490,1192,112,126,0.98,0.488,0.305,0.395048041,0.700,1.417,Pittsburgh Pirates
2012,NL,CHN,CHC,162,81,61,101,613,5411,1297,859,265,36,137,447,1235,94,45,43,24,759,708,4.51,1,0,28,4241,1399,175,573,1128,105,148,0.98,0.377,0.301,0.377933838,0.679,1.527,Chicago Cubs
2012,NL,HOU,HOU,162,81,55,107,583,5407,1276,864,238,28,146,463,1365,105,46,58,30,794,721,4.57,3,2,31,4270,1493,173,540,1170,118,131,0.98,0.34,0.301,0.371370446,0.672,1.607,Houston Astros
2012,NL,WAS,WSN,162,81,98,64,731,5615,1468,948,301,25,194,479,1325,105,35,41,36,594,543,3.34,3,1,51,4405,1296,129,497,1325,94,134,0.99,0.605,0.322,0.42760463,0.750,1.287,Washington Nationals
2012,NL,ATL,ATL,162,81,94,68,700,5425,1341,899,263,30,149,567,1289,101,32,34,46,600,549,3.42,5,4,47,4336,1310,145,464,1232,86,146,0.99,0.58,0.32,0.389124424,0.709,1.321,Atlanta Braves
2012,NL,PHI,PHI,162,81,81,81,684,5544,1414,957,271,28,158,454,1094,116,23,63,39,680,618,3.86,5,4,42,4354,1387,178,409,1385,101,118,0.98,0.5,0.317,0.399531025,0.717,1.424,Philadelphia Phillies
2012,NL,NYN,NYM,162,81,74,88,650,5450,1357,911,286,21,139,503,1250,79,38,42,30,709,651,4.09,7,5,36,4302,1368,161,488,1240,101,135,0.98,0.457,0.315,0.385688073,0.701,1.448,New York Mets
2012,NL,MIA,FLA,162,81,69,93,609,5437,1327,890,261,39,137,484,1228,149,41,35,40,724,655,4.1,5,3,38,4322,1448,133,495,1113,103,154,0.98,0.426,0.307,0.382012139,0.689,1.508,Miami Marlins
2012,NL,SFN,SFG,162,81,94,68,718,5558,1495,1048,287,57,103,483,1097,118,39,29,61,649,593,3.68,5,4,53,4353,1361,142,489,1237,115,134,0.98,0.58,0.329,0.396725441,0.726,1.385,San Francisco Giants
2012,NL,LAN,LAD,162,81,86,76,637,5438,1369,961,269,23,116,481,1156,104,44,52,38,597,538,3.35,2,2,40,4349,1277,122,539,1276,98,137,0.98,0.531,0.316,0.373666789,0.690,1.293,Los Angeles Dodgers
2012,NL,ARI,ARI,162,81,81,81,734,5462,1416,911,307,33,165,539,1266,93,51,41,45,688,626,3.94,4,2,39,4301,1432,155,417,1200,90,144,0.99,0.5,0.329,0.418161845,0.747,1.479,Arizona Diamondbacks
2012,NL,SDN,SDP,162,81,76,86,651,5422,1339,903,272,43,121,539,1238,155,46,54,34,710,640,4.01,4,3,43,4304,1356,162,539,1205,121,97,0.98,0.469,0.319,0.379933604,0.699,1.44,San Diego Padres
2012,NL,COL,COL,162,81,64,98,758,5577,1526,1002,306,52,166,450,1213,100,40,36,39,890,824,5.22,0,0,36,4266,1637,198,566,1144,122,138,0.98,0.395,0.329,0.43643536,0.765,1.777,Colorado Rockies
2013,AL,DET,DET,162,81,93,69,796,5735,1625,1134,292,23,176,531,1073,35,20,43,47,624,587,3.61,3,1,39,4388,1369,128,462,1428,76,135,0.987,0.574,0.345,0.43435048,0.779,1.363,Detroit Tigers
2013,AL,CLE,CLE,162,81,92,70,745,5465,1391,907,290,23,171,562,1283,117,36,51,56,662,611,3.82,3,3,38,4324,1359,147,554,1379,98,135,0.983,0.568,0.327,0.409881061,0.737,1.402,Cleveland Indians
2013,AL,KCA,KCR,162,81,86,76,648,5549,1443,1043,254,34,112,422,1048,153,32,42,42,601,555,3.45,5,2,52,4345,1366,155,469,1208,85,136,0.986,0.531,0.315,0.37862678,0.694,1.358,Kansas City Royals
2013,AL,MIN,MIN,162,81,66,96,614,5564,1346,895,285,15,151,533,1430,52,33,52,32,788,733,4.55,1,1,40,4351,1591,168,458,985,81,178,0.987,0.407,0.312,0.379942487,0.692,1.64,Minnesota Twins
2013,AL,CHA,CHW,162,81,63,99,598,5563,1385,981,237,19,148,411,1207,105,42,34,48,723,643,4,5,1,40,4365,1424,182,509,1249,121,153,0.98,0.389,0.302,0.378213194,0.680,1.476,Chicago Cubs
2013,AL,BOS,BOS,162,81,97,65,853,5651,1566,996,363,29,178,581,1308,123,19,72,50,656,613,3.79,5,2,33,4362,1366,156,524,1294,80,140,0.987,0.599,0.349,0.446115732,0.795,1.391,Boston Red Sox
2013,AL,TBA,TBD,163,81,92,71,700,5538,1421,937,296,23,165,589,1171,73,38,36,55,646,608,3.74,9,3,42,4392,1315,153,482,1310,59,147,0.99,0.564,0.33,0.407728422,0.738,1.339,Tampa Bay Rays
2013,AL,BAL,BAL,162,81,85,77,745,5620,1460,936,298,14,212,416,1125,79,29,36,45,709,678,4.2,2,1,57,4359,1438,202,473,1169,54,165,0.991,0.525,0.313,0.430960854,0.744,1.478,Baltimore Orioles
2013,AL,NYA,NYY,162,81,85,77,650,5449,1321,906,247,24,144,466,1214,115,31,57,36,671,633,3.94,7,3,49,4342,1452,171,437,1233,69,138,0.988,0.525,0.307,0.37584878,0.683,1.467,New York Yankees
2013,AL,TOR,TOR,162,81,74,88,712,5537,1398,916,273,24,185,510,1123,112,41,38,38,756,685,4.26,4,2,39,4356,1451,195,500,1208,111,144,0.982,0.457,0.317,0.41069171,0.728,1.52,Toronto Blue Jays
2013,AL,OAK,OAK,162,81,96,66,767,5521,1403,891,301,25,186,573,1178,74,28,45,49,625,574,3.56,6,4,46,4356,1339,163,428,1183,97,112,0.983,0.593,0.327,0.418764717,0.746,1.353,Oakland Athletics
2013,AL,TEX,TEX,163,82,91,72,730,5585,1465,1004,262,23,176,462,1067,149,46,61,42,636,589,3.63,4,2,46,4390,1370,157,498,1309,86,146,0.986,0.558,0.322,0.411996419,0.734,1.371,Texas Rangers
2013,AL,LAA,ANA,162,81,78,84,733,5588,1476,1003,270,39,164,523,1221,82,34,48,64,737,685,4.24,4,2,41,4373,1475,167,533,1200,112,135,0.981,0.481,0.331,0.414459556,0.745,1.517,Los Angeles Angels of Anaheim
2013,AL,SEA,SEA,162,81,71,91,624,5558,1318,864,249,17,188,529,1353,49,23,31,28,754,702,4.32,4,2,43,4395,1467,174,478,1297,88,149,0.986,0.438,0.305,0.389528607,0.695,1.516,Seattle Mariners
2013,AL,HOU,HOU,162,81,51,111,610,5457,1307,877,266,16,148,426,1535,110,61,52,38,848,766,4.79,2,1,32,4320,1530,191,616,1084,125,166,0.979,0.315,0.299,0.375481034,0.674,1.651,Houston Astros
2013,NL,SLN,STL,162,81,97,65,783,5557,1494,1027,322,20,125,481,1110,45,22,64,44,596,555,3.43,7,4,44,4379,1366,112,451,1254,75,177,0.988,0.599,0.333,0.401475616,0.734,1.344,St. Louis Cardinals
2013,NL,PIT,PIT,162,81,94,68,634,5486,1345,876,273,35,161,469,1330,94,42,88,29,577,533,3.27,3,0,55,4412,1299,101,515,1261,106,154,0.984,0.58,0.312,0.395734597,0.708,1.276,Pittsburgh Pirates
2013,NL,CIN,CIN,162,80,90,72,698,5499,1370,921,274,20,155,585,1245,67,35,76,46,589,554,3.38,5,2,43,4421,1293,170,435,1296,76,130,0.988,0.556,0.328,0.390798327,0.719,1.277,Cincinnati Reds
2013,NL,MIL,MIL,162,81,74,88,640,5474,1381,943,238,43,157,407,1183,142,50,71,35,687,615,3.84,4,2,40,4328,1401,175,466,1125,114,153,0.981,0.457,0.311,0.397515528,0.709,1.447,Milwaukee Brewers
2013,NL,CHN,CHC,162,81,66,96,602,5498,1307,820,297,18,172,439,1230,63,32,67,30,689,643,4,3,1,39,4344,1332,160,540,1184,100,128,0.983,0.407,0.3,0.392142597,0.692,1.396,Chicago White Sox
2013,NL,ATL,ATL,162,81,96,66,688,5441,1354,905,247,21,181,542,1384,64,31,55,35,548,512,3.18,1,0,53,4351,1326,127,409,1232,85,140,0.986,0.593,0.321,0.401764382,0.723,1.292,Atlanta Braves
2013,NL,WAS,WSN,162,81,86,76,656,5436,1365,918,259,27,161,464,1192,88,28,40,39,626,576,3.59,6,4,47,4337,1367,142,405,1236,107,145,0.982,0.531,0.313,0.397534952,0.711,1.379,Washington Nationals
2013,NL,NYN,NYM,162,81,74,88,619,5559,1318,893,263,32,130,512,1384,114,35,51,32,684,618,3.78,4,2,40,4430,1442,152,458,1209,93,127,0.985,0.457,0.306,0.366073035,0.672,1.44,New York Mets
2013,NL,PHI,PHI,162,81,73,89,610,5456,1355,928,255,32,140,417,1205,73,29,53,31,749,689,4.34,6,2,32,4309,1465,152,506,1199,97,141,0.984,0.451,0.307,0.383797654,0.691,1.541,Philadelphia Phillies
2013,NL,MIA,FLA,162,81,62,100,513,5449,1257,912,219,31,95,432,1232,78,29,56,26,646,602,3.71,2,1,36,4380,1376,121,526,1177,88,144,0.986,0.383,0.292,0.334556799,0.627,1.385,Miami Marlins
2013,NL,LAN,LAD,162,81,92,70,649,5491,1447,1011,281,17,138,476,1146,78,28,57,48,582,524,3.25,7,4,46,4351,1321,127,460,1292,109,160,0.982,0.568,0.326,0.39628483,0.722,1.312,Los Angeles Dodgers
2013,NL,ARI,ARI,162,81,81,81,685,5676,1468,1005,302,31,130,519,1142,62,41,43,43,695,651,3.92,6,2,38,4485,1460,176,485,1218,75,134,0.988,0.5,0.324,0.391472868,0.715,1.441,Arizona Diamondbacks
2013,NL,SDN,SDP,162,81,76,86,618,5517,1349,931,246,26,146,467,1309,118,34,52,34,700,643,3.98,3,1,40,4365,1407,156,525,1171,83,140,0.986,0.469,0.307,0.377922784,0.685,1.448,San Diego Padres
2013,NL,SFN,SFG,162,82,76,86,629,5552,1446,1024,280,35,107,469,1078,67,26,39,42,691,643,4,2,2,41,4342,1380,145,521,1256,107,126,0.982,0.469,0.321,0.381304035,0.702,1.431,San Francisco Giants
2013,NL,COL,COL,162,81,74,88,706,5599,1511,1033,283,36,159,427,1204,112,32,26,35,760,708,4.44,1,0,35,4308,1545,136,517,1064,90,162,0.986,0.457,0.325,0.418467583,0.743,1.605,Colorado Rockies
